Time (Sec);S8;S1;S6;S7;S9;S14;S13;S12;S15;S5;S2;S3;S4;S16;S10;S17;S21;S19;S18;S20;S16;S11;
0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;19160.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;
0.0033333333333333335;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;19160.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;
0.0033333333333333335;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;19160.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;
0.08539466666666666;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;19160.0;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;
0.08539466666666666;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.9341056;99.9341056;99.9341056;99.9341056;99.7977088;99.7977088;99.7977088;99.7977088;19160.0;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;99.9341056;
0.08539466666666666;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;19160.0;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;
0.10333333333333333;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;19160.0;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;99.7977088;
0.16412266666666667;99.27055359999996;99.27055359999996;99.27055359999996;99.27055359999996;99.27055359999996;99.20465919999995;99.20465919999995;99.20465919999995;99.20465919999995;99.27055359999996;99.27055359999996;99.27055359999996;99.27055359999996;19160.0;99.20465919999995;99.20465919999995;99.20465919999995;99.20465919999995;99.20465919999995;99.20465919999995;99.7977088;99.20465919999995;
0.164956;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;19160.0;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;99.7977088;98.4798207999999;
0.20333333333333334;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;19160.0;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;99.7977088;98.4798207999999;
0.30333333333333334;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;19160.0;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;99.7977088;98.4798207999999;
0.4033333333333333;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;19160.0;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;99.7977088;98.4798207999999;
0.5033333333333333;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;19160.0;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;99.7977088;98.4798207999999;
0.6033333333333333;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;19160.0;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;99.7977088;98.4798207999999;
0.7033333333333333;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;19160.0;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;99.7977088;98.4798207999999;
0.8033333333333332;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;19160.0;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;99.7977088;98.4798207999999;
0.9033333333333332;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;19160.0;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;99.7977088;98.4798207999999;
1.0033333333333332;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;19160.0;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;98.4798207999999;99.7977088;98.4798207999999;
1.0853946666666665;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
1.103333333333333;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
1.1853946666666664;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
1.203333333333333;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
1.303333333333333;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
1.403333333333333;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
1.5033333333333332;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
1.6033333333333333;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
1.7033333333333334;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
1.8033333333333335;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
1.9033333333333335;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
2.0033333333333334;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;19160.0;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;98.4797207999999;99.79760879999999;98.4797207999999;
2.0853946666666667;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79760879999999;98.47962079999989;
2.1033333333333335;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79760879999999;98.47962079999989;
2.185394666666667;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79750879999999;98.47962079999989;
2.203333333333333;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79750879999999;98.47962079999989;
2.2853946666666665;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79750879999999;98.47962079999989;
2.303333333333333;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79750879999999;98.47962079999989;
2.403333333333333;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79750879999999;98.47962079999989;
2.503333333333333;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79750879999999;98.47962079999989;
2.603333333333333;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79750879999999;98.47962079999989;
2.703333333333333;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79750879999999;98.47962079999989;
2.8033333333333332;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79750879999999;98.47962079999989;
2.9033333333333333;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79750879999999;98.47962079999989;
3.0033333333333334;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;19160.0;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;98.47962079999989;99.79750879999999;98.47962079999989;
3.0853946666666667;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79750879999999;98.47952079999989;
3.1033333333333335;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79750879999999;98.47952079999989;
3.2033333333333336;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79750879999999;98.47952079999989;
3.2853946666666674;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79740879999999;98.47952079999989;
3.3033333333333337;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79740879999999;98.47952079999989;
3.3853946666666674;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79740879999999;98.47952079999989;
3.4033333333333338;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79740879999999;98.47952079999989;
3.503333333333334;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79740879999999;98.47952079999989;
3.603333333333334;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79740879999999;98.47952079999989;
3.703333333333334;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79740879999999;98.47952079999989;
3.803333333333334;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79740879999999;98.47952079999989;
3.903333333333334;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79740879999999;98.47952079999989;
4.003333333333334;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;19160.0;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;98.47952079999989;99.79740879999999;98.47952079999989;
4.085394666666668;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;19160.0;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;99.79740879999999;98.47942079999989;
4.103333333333334;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;19160.0;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;99.79740879999999;98.47942079999989;
4.203333333333334;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;19160.0;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;99.79740879999999;98.47942079999989;
4.303333333333334;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;19160.0;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;99.79740879999999;98.47942079999989;
4.385394666666667;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;19160.0;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;99.79730879999998;98.47942079999989;
4.403333333333333;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;19160.0;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;99.79730879999998;98.47942079999989;
4.485394666666667;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;19160.0;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;99.79730879999998;98.47942079999989;
4.503333333333333;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;19160.0;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;98.47942079999989;99.79730879999998;98.47942079999989;
